"","Agroup_monophyly","Crub_Cgrand_monophyly","Csat_monophyly","C_group_monophyly","Topology","Bootstrap_Support","Athal_sister","CrubCgra_sister"
"2195","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16058963","Csativa__XP_010508320 Csativa__XP_010518017 Csativa__XP_010506336"
"2196","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16042418","Bstri__Bostr.25993s0328"
"2197","TRUE","TRUE","TRUE","TRUE","AC_topology","90","Alyr__16051028","Csativa__XP_010518030 Csativa__XP_010508307 Csativa__XP_010506353"
"2198","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16043759","Bstri__Bostr.25993s0330"
"2199","TRUE","TRUE","TRUE","TRUE","BC_topology","57","Alyr__16065764","Csativa__XP_010518034 Csativa__XP_010506358 Csativa__XP_010508304"
"2200","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16047416","Csativa__XP_010506366 Csativa__XP_010518039 Csativa__XP_010508297"
"2201","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16039733","Csativa__XP_010506369 Csativa__XP_010518041 Csativa__XP_010508295"
"2202","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16043119","Csativa__XP_010508296"
"2203","TRUE","TRUE","TRUE","TRUE","BC_topology","62","Alyr__16063178","Csativa__XP_010506379"
"2204","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16061893","Csativa__XP_010508279 Csativa__XP_010518058 Csativa__XP_010506386"
"2205","TRUE","TRUE","TRUE","TRUE","BC_topology","73","Alyr__16037973","Csativa__XP_010518062 Csativa__XP_010506388 Csativa__XP_010508277"
"2206","TRUE","TRUE","TRUE","TRUE","AB_topology","98","Alyr__16065976","Csativa__XP_010508276 Csativa__XP_010506389 Csativa__XP_010518063"
"2207","FALSE","TRUE","TRUE","TRUE","Other_topology","BS_scoreNA","Many_sisters","Csativa__XP_010506390 Csativa__XP_010518065 Csativa__XP_010508272"
"2208","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16034486","Csativa__XP_010518068 Csativa__XP_010506393"
"2209","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16057545","Csativa__XP_010508269"
"2210","TRUE","TRUE","FALSE","FALSE","Other_topology","BS_scoreNA","Alyr__16051617","Alyr__16051617 Athal__AT2G44690"
"2211","TRUE","TRUE","TRUE","TRUE","BC_topology","68","Alyr__16043382","Csativa__XP_010506405 Csativa__XP_010508260 Csativa__XP_010518077"
"2212","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16061072","Csativa__XP_010506408 Csativa__XP_010518079 Csativa__XP_010508256"
"2213","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16052266","Csativa__XP_010506410 Csativa__XP_010506409"
"2214","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16060081","Csativa__XP_010518086 Csativa__XP_010508249"
"2215","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16052872","Csativa__XP_010518106 Csativa__XP_010508227 Csativa__XP_010506433"
"2216","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064825","Csativa__XP_010518107 Csativa__XP_010508226"
"2217","TRUE","TRUE","TRUE","TRUE","BC_topology","80","Alyr__16053908","Csativa__XP_010518110 Csativa__XP_010506438 Csativa__XP_010508222"
"2218","TRUE","TRUE","TRUE","TRUE","BC_topology","63","Alyr__16044929","Csativa__XP_010506439 Csativa__XP_010518111 Csativa__XP_010508221"
"2219","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16048372","Csativa__XP_010508218 Csativa__XP_010518113"
"2220","TRUE","TRUE","TRUE","TRUE","AC_topology","49","Alyr__16048972","Csativa__XP_010508217 Csativa__XP_010506442 Csativa__XP_010518115"
"2221","TRUE","TRUE","TRUE","TRUE","AB_topology","73","Alyr__16059281","Csativa__XP_010508213 Csativa__XP_010506446 Csativa__XP_010518122"
"2222","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16066036","Csativa__XP_010518124 Csativa__XP_010506448"
"2223","TRUE","TRUE","TRUE","TRUE","AB_topology","53","Alyr__16039513","Csativa__XP_010506449 Csativa__XP_010508209 Csativa__XP_010518125"
"2224","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16034795","Csativa__XP_010518129"
"2225","TRUE","TRUE","TRUE","TRUE","BC_topology","44","Alyr__16053342","Csativa__XP_010518132 Csativa__XP_010506457 Csativa__XP_010508202"
"2226","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16044331","Csativa__XP_010518133 Csativa__XP_010506458 Csativa__XP_010508201"
"2227","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16034707","Csativa__XP_010508200 Csativa__XP_010506459 Csativa__XP_010518134"
"2228","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16064503","Csativa__XP_010508199 Csativa__XP_010506460"
"2229","TRUE","TRUE","TRUE","TRUE","AB_topology","25","Alyr__16043706","Csativa__XP_010506461"
"2230","TRUE","TRUE","TRUE","TRUE","BC_topology","70","Alyr__16062670","Csativa__XP_010508185 Csativa__XP_010506474 Csativa__XP_010518147"
"2231","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16062122","Csativa__XP_010518157 Csativa__XP_010508177 Csativa__XP_010506480"
"2232","TRUE","TRUE","TRUE","TRUE","BC_topology","57","Alyr__16034321","Csativa__XP_010506483 Csativa__XP_010512839"
"2233","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16040279","Csativa__XP_010508173 Csativa__XP_010506484 Csativa__XP_010413062"
"2234","TRUE","TRUE","TRUE","TRUE","BC_topology","58","Alyr__16051451","Csativa__XP_010508171 Csativa__XP_010506485"
"2235","TRUE","TRUE","TRUE","TRUE","BC_topology","48","Alyr__16034333","Csativa__XP_010508156 Csativa__XP_010518172 Csativa__XP_010506509"
"2236","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064130","Csativa__XP_010518181 Csativa__XP_010508138"
"2237","TRUE","TRUE","TRUE","TRUE","BC_topology","80","Alyr__16036321","Csativa__XP_010508137 Csativa__XP_010506547"
"2238","TRUE","TRUE","TRUE","TRUE","BC_topology","70","Alyr__16033859","Csativa__XP_010507756 Csativa__XP_010413071"
"2239","TRUE","TRUE","TRUE","TRUE","BC_topology","56","Alyr__16046050","Csativa__XP_010506537 Csativa__XP_010508129 Csativa__XP_010518189"
"2240","TRUE","TRUE","TRUE","TRUE","AB_topology","87","Alyr__16046000","Csativa__XP_010508122"
"2241","TRUE","TRUE","TRUE","TRUE","AB_topology","63","Alyr__16056381","Csativa__XP_010508116"
"2242","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16034188","Csativa__XP_010518219 Csativa__XP_010508108 Csativa__XP_010506557"
"2243","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16054921","Csativa__XP_010518225 Csativa__XP_010508104 Csativa__XP_010506561"
"2244","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16061387","Csativa__XP_010508098 Csativa__XP_010518231 Csativa__XP_010506568"
"2245","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035882","Csativa__XP_010506592 Csativa__XP_010518255 Csativa__XP_010508081"
"2246","TRUE","TRUE","TRUE","TRUE","BC_topology","28","Alyr__16050789","Csativa__XP_010508080 Csativa__XP_010518256 Csativa__XP_010506593"
"2247","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16053578","Csativa__XP_010508069 Csativa__XP_010518267 Csativa__XP_010506601"
"2248","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059927","Bstri__Bostr.25993s0161 Csativa__XP_010518273 Csativa__XP_010506608 Csativa__XP_010508063"
"2249","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040730","Bstri__Bostr.25993s0156 Csativa__XP_010508061 Csativa__XP_010506612 Csativa__XP_010518276"
"2250","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062769","Csativa__XP_010506613 Csativa__XP_010518278 Csativa__XP_010508060"
"2251","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16057470","Csativa__XP_010508058 Csativa__XP_010506615 Csativa__XP_010518282"
"2252","FALSE","TRUE","TRUE","TRUE","BC_topology","100","Many_sisters","Csativa__XP_010508054 Csativa__XP_010506618 Csativa__XP_010518287"
"2253","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16053300","Csativa__XP_010508041 Csativa__XP_010518300 Csativa__XP_010506630"
"2254","FALSE","FALSE","TRUE","FALSE","Other_topology","BS_scoreNA","Bstri__Bostr.25993s0137","Csativa__XP_010518302 Csativa__XP_010508037 Csativa__XP_010506632"
"2255","TRUE","TRUE","TRUE","TRUE","AC_topology","54","Alyr__16059422","Csativa__XP_010518310"
"2256","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16039053","Csativa__XP_010508029 Csativa__XP_010506640"
"2257","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16064633","Csativa__XP_010508028 Csativa__XP_010506641 Csativa__XP_010518312"
"2258","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16045200","Csativa__XP_010506659"
"2259","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16037580","Csativa__XP_010506665 Csativa__XP_010508003 Csativa__XP_010518330"
"2260","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16059831","Csativa__XP_010518336 Csativa__XP_010507997"
"2261","TRUE","TRUE","TRUE","TRUE","BC_topology","59","Alyr__16055556","Csativa__XP_010518335 Csativa__XP_010506671 Csativa__XP_010507996"
"2262","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16052283","Csativa__XP_010506673 Csativa__XP_010518338 Csativa__XP_010507994"
"2263","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16061034","Csativa__XP_010518344 Csativa__XP_010507987 Csativa__XP_010506679 Bstri__Bostr.25993s0100"
"2264","TRUE","TRUE","TRUE","TRUE","AC_topology","15","Alyr__16050201","Csativa__XP_010518346 Csativa__XP_010507984 Csativa__XP_010506685"
"2265","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16058202","Csativa__XP_010518349 Csativa__XP_010507982"
"2266","TRUE","TRUE","TRUE","TRUE","BC_topology","67","Alyr__16062884","Csativa__XP_010507979 Csativa__XP_010506690 Csativa__XP_010518350"
"2267","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16051168","Csativa__XP_010518355 Csativa__XP_010507974"
"2268","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16065628","Csativa__XP_010512817"
"2269","TRUE","TRUE","TRUE","TRUE","AB_topology","44","Alyr__16036756","Csativa__XP_010518375"
"2270","TRUE","TRUE","TRUE","TRUE","BC_topology","86","Alyr__16046537","Csativa__XP_010518376 Csativa__XP_010506706"
"2271","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046622","Csativa__XP_010518379 Csativa__XP_010507954 Csativa__XP_010506708"
"2272","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16058171","Csativa__XP_010518378"
"2273","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16046348","Bstri__Bostr.25993s0061"
"2274","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16062409","Csativa__XP_010507920 Csativa__XP_010506746"
"2275","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040616","Bstri__Bostr.25993s0044 Csativa__XP_010518412 Csativa__XP_010506747 Csativa__XP_010507918"
"2276","TRUE","TRUE","TRUE","TRUE","AC_topology","60","Alyr__16043965","Csativa__XP_010518413"
"2277","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16044701","Csativa__XP_010506761 Csativa__XP_010507912 Csativa__XP_010518421"
"2278","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16054277","Csativa__XP_010507896 Csativa__XP_010506776"
"2279","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16054089","Csativa__XP_010507894 Csativa__XP_010518437 Csativa__XP_010506775"
"2280","TRUE","TRUE","TRUE","TRUE","AB_topology","63","Alyr__16035309","Csativa__XP_010507886 Csativa__XP_010506784 Csativa__XP_010518449"
"2281","TRUE","TRUE","TRUE","TRUE","BC_topology","76","Alyr__16049347","Csativa__XP_010506792 Csativa__XP_010507877 Csativa__XP_010518458"
"2282","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16039425","Csativa__XP_010512806 Csativa__XP_010506794"
"2283","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16057299","Csativa__XP_010507873 Csativa__XP_010506796 Csativa__XP_010518466"
"2284","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16047983","Csativa__XP_010518481 Csativa__XP_010506807 Csativa__XP_010507863"
"2285","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16049923","Csativa__XP_010518482"
"2286","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16043232","Csativa__XP_010518484 Csativa__XP_010506813 Csativa__XP_010507862"
"2287","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16056413","Bstri__Bostr.13208s0047"
"2288","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16061913","Csativa__XP_010507858"
"2289","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16035431","Csativa__XP_010507855 Csativa__XP_010506814 Csativa__XP_010518493 Bstri__Bostr.13208s0041"
"2290","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062502","Csativa__XP_010507853 Csativa__XP_010506817 Csativa__XP_010518495"
"2291","TRUE","TRUE","TRUE","TRUE","BC_topology","72","Alyr__16039301","Csativa__XP_010518498 Csativa__XP_010506819 Csativa__XP_010507851"
"2292","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16040403","Csativa__XP_010507827 Csativa__XP_010507826"
"2293","TRUE","TRUE","TRUE","TRUE","AC_topology","49","Alyr__16046873","Csativa__XP_010518518"
"2294","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16060354","Csativa__XP_010507824 Csativa__XP_010507822"
"2295","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16049226","Bstri__Bostr.13208s0009"
"2296","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16055974","Csativa__XP_010440188 Csativa__XP_010485438 Csativa__XP_010463596"
"2297","TRUE","TRUE","TRUE","TRUE","BC_topology","68","Alyr__16063306","Csativa__XP_010489634 Csativa__XP_010467968 Csativa__XP_010436790"
"2298","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16055829","Csativa__XP_010463588 Csativa__XP_010433194 Csativa__XP_010485430"
"2299","TRUE","TRUE","TRUE","TRUE","AC_topology","79","Alyr__16035337","Csativa__XP_010429549 Csativa__XP_010463584"
"2300","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16063103","Csativa__XP_010485534 Csativa__XP_010423080 Csativa__XP_010463568"
"2301","FALSE","TRUE","TRUE","TRUE","BC_topology","90","Many_sisters","Csativa__XP_010485532 Csativa__XP_010463567 Csativa__XP_010418364"
"2302","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16062179","Csativa__XP_010463566 Csativa__XP_010485530 Bstri__Bostr.1460s0100"
"2303","TRUE","TRUE","TRUE","TRUE","BC_topology","65","Alyr__16040835","Csativa__XP_010413829 Csativa__XP_010485528 Csativa__XP_010463561"
"2304","TRUE","TRUE","TRUE","TRUE","AB_topology","85","Alyr__16036336","Csativa__XP_010485523 Csativa__XP_010463553 Csativa__XP_010515508"
"2305","TRUE","TRUE","TRUE","TRUE","AB_topology","53","Alyr__16058639","Csativa__XP_010485522 Csativa__XP_010463552 Csativa__XP_010514495"
"2306","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16051387","Csativa__XP_010485520 Csativa__XP_010463551"
"2307","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16036900","Csativa__XP_010467959 Csativa__XP_010485511"
"2308","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16041837","Csativa__XP_010463598 Csativa__XP_010485444"
"2309","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16034061","Csativa__XP_010485446"
"2310","TRUE","TRUE","TRUE","TRUE","AB_topology","51","Alyr__16055841","Csativa__XP_010446376 Csativa__XP_010489635 Csativa__XP_010467969"
"2311","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16056688","Csativa__XP_010447456 Csativa__XP_010463606 Csativa__XP_010463605"
"2312","TRUE","TRUE","TRUE","TRUE","BC_topology","81","Alyr__16064269","Csativa__XP_010463607 Csativa__XP_010448534 Csativa__XP_010485451"
"2313","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064955","Csativa__XP_010463618 Csativa__XP_010459308"
"2314","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16048164","Csativa__XP_010469616 Csativa__XP_010485470 Csativa__XP_010485472"
"2315","TRUE","TRUE","TRUE","TRUE","BC_topology","65","Alyr__16044764","Csativa__XP_010463640"
"2316","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16062730","Csativa__XP_010485484 Csativa__XP_010463645 Csativa__XP_010417260"
"2317","TRUE","TRUE","TRUE","TRUE","BC_topology","37","Alyr__16060244","Csativa__XP_010463646 Csativa__XP_010485485"
"2318","TRUE","TRUE","TRUE","TRUE","AB_topology","79","Alyr__16057273","Csativa__XP_010498637 Csativa__XP_010485564 Csativa__XP_010463667"
"2319","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16058371","Csativa__XP_010500279 Csativa__XP_010485585 Csativa__XP_010463685"
"2320","TRUE","TRUE","TRUE","TRUE","AC_topology","62","Alyr__16054899","Csativa__XP_010485588"
"2321","TRUE","TRUE","TRUE","TRUE","AB_topology","45","Alyr__16040675","Csativa__XP_010485590 Csativa__XP_010463690"
"2322","TRUE","TRUE","TRUE","TRUE","BC_topology","48","Alyr__16040946","Csativa__XP_010501106 Csativa__XP_010485589 Csativa__XP_010463691"
"2323","TRUE","TRUE","TRUE","TRUE","AB_topology","76","Alyr__16047809","Csativa__XP_010463696 Csativa__XP_010485595 Csativa__XP_010500707"
"2324","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16038812","Bstri__Bostr.1460s0192"
"2325","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16038326","Csativa__XP_010501565 Csativa__XP_010463705 Csativa__XP_010485608"
"2326","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16050029","Csativa__XP_010463706 Bstri__Bostr.1460s0200"
"2327","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16050756","Csativa__XP_010463708 Csativa__XP_010485611 Csativa__XP_010501789"
"2328","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16045639","Csativa__XP_010502050 Csativa__XP_010485614 Csativa__XP_010463713"
"2329","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16056515","Csativa__XP_010463717"
"2330","TRUE","TRUE","TRUE","TRUE","AC_topology","79","Alyr__16057502","Csativa__XP_010503306 Csativa__XP_010485623 Csativa__XP_010463725"
"2331","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16042813","Csativa__XP_010463733 Csativa__XP_010463732 Csativa__XP_010504070"
"2332","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16039121","Csativa__XP_010489650 Csativa__XP_010467978"
"2333","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16062809","Csativa__XP_010485630 Csativa__XP_010463735 Csativa__XP_010504555"
"2334","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16058049","Bstri__Bostr.19046s0018"
"2335","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16042528","Bstri__Bostr.19046s0028"
"2336","TRUE","TRUE","TRUE","TRUE","AC_topology","83","Alyr__16034967","Csativa__XP_010507482 Csativa__XP_010507438"
"2337","TRUE","TRUE","TRUE","TRUE","AC_topology","79","Alyr__16062055","Csativa__XP_010485656 Csativa__XP_010507366"
"2338","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16043983","Csativa__XP_010507566"
"2339","TRUE","TRUE","TRUE","TRUE","AB_topology","34","Alyr__16063583","Csativa__XP_010463770 Csativa__XP_010507648 Csativa__XP_010485659"
"2340","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16051064","Csativa__XP_010463778 Csativa__XP_010485663 Csativa__XP_010508298"
"2341","TRUE","TRUE","TRUE","TRUE","BC_topology","52","Alyr__16056050","Csativa__XP_010508406"
"2342","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16035864","Csativa__XP_010463783"
"2343","TRUE","TRUE","TRUE","TRUE","BC_topology","68","Alyr__16064154","Csativa__XP_010509766 Csativa__XP_010463785 Csativa__XP_010463786"
"2344","FALSE","TRUE","TRUE","TRUE","BC_topology","100","Crub__Carubv10014155m Cgrand__Cagra.2098s0052 Csativa__XP_010509507 Bstri__Bostr.19046s0045 Alyr__16055085","Csativa__XP_010509507"
"2345","TRUE","TRUE","TRUE","TRUE","BC_topology","70","Alyr__16058006","Csativa__XP_010485682 Csativa__XP_010463791 Csativa__XP_010510429"
"2346","TRUE","TRUE","TRUE","FALSE","AB_topology","56","Alyr__16050689","Many_sisters"
"2347","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16062158","Csativa__XP_010510882 Csativa__XP_010510814"
"2348","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16034982","Csativa__XP_010511040 Csativa__XP_010485687"
"2349","TRUE","TRUE","TRUE","TRUE","BC_topology","65","Alyr__16053458","Csativa__XP_010485688"
"2350","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16036568","Csativa__XP_010485692 Csativa__XP_010463801"
"2351","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16047069","Csativa__XP_010485695 Csativa__XP_010511717 Csativa__XP_010463804"
"2352","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16061995","Csativa__XP_010489658"
"2353","TRUE","TRUE","TRUE","TRUE","AC_topology","46","Alyr__16043712","Csativa__XP_010512254 Csativa__XP_010463812 Csativa__XP_010485703"
"2354","TRUE","TRUE","TRUE","TRUE","BC_topology","75","Alyr__16046534","Csativa__XP_010485716 Csativa__XP_010485717 Csativa__XP_010485718"
"2355","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16055238","Csativa__XP_010463832 Csativa__XP_010485723"
"2356","TRUE","TRUE","TRUE","TRUE","BC_topology","58","Alyr__16058132","Csativa__XP_010513722 Csativa__XP_010463833"
"2357","TRUE","TRUE","TRUE","TRUE","AC_topology","79","Alyr__16058518","Csativa__XP_010485740 Csativa__XP_010463844 Csativa__XP_010514675"
"2358","FALSE","TRUE","TRUE","TRUE","BC_topology","85","Crub__Carubv10014378m Cgrand__Cagra.2026s0008 Csativa__XP_010517869 Bstri__Bostr.2570s0311 Alyr__16065872","Csativa__XP_010517869"
"2359","TRUE","TRUE","TRUE","TRUE","AB_topology","44","Alyr__16036003","Csativa__XP_010485769 Csativa__XP_010463870 Csativa__XP_010517275"
"2360","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16038350","Csativa__XP_010517592 Csativa__XP_010485772 Csativa__XP_010463873"
"2361","TRUE","TRUE","TRUE","TRUE","BC_topology","66","Alyr__16062987","Csativa__XP_010463883 Csativa__XP_010485780 Csativa__XP_010518340"
"2362","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16040480","Csativa__XP_010417570 Csativa__XP_010489666 Csativa__XP_010463884"
"2363","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16058285","Csativa__XP_010485796 Csativa__XP_010463904"
"2364","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16047180","Csativa__XP_010413520 Csativa__XP_010463906 Bstri__Bostr.2570s0275"
"2365","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16037995","Csativa__XP_010463907"
"2366","TRUE","TRUE","TRUE","TRUE","AC_topology","56","Alyr__16035263","Csativa__XP_010485810"
"2367","TRUE","TRUE","TRUE","TRUE","AB_topology","56","Alyr__16052644","Csativa__XP_010415376 Csativa__XP_010415451 Csativa__XP_010463925"
"2368","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16033919","Csativa__XP_010463926 Csativa__XP_010485825"
"2369","TRUE","TRUE","TRUE","TRUE","BC_topology","86","Alyr__16056241","Csativa__XP_010415550 Csativa__XP_010485827 Csativa__XP_010463927"
"2370","TRUE","TRUE","TRUE","TRUE","BC_topology","72","Alyr__16040022","Csativa__XP_010485831 Csativa__XP_010463932"
"2371","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16049235","Csativa__XP_010416082"
"2372","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16041431","Csativa__XP_010463943 Csativa__XP_010416702 Csativa__XP_010485842"
"2373","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16046135","Csativa__XP_010463949"
"2374","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16047184","Csativa__XP_010418259"
"2375","TRUE","TRUE","TRUE","TRUE","AC_topology","77","Alyr__16039071","Csativa__XP_010485859 Csativa__XP_010468012"
"2376","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16062308","Csativa__XP_010485860 Csativa__XP_010463963 Csativa__XP_010418757"
"2377","TRUE","TRUE","TRUE","TRUE","AB_topology","48","Alyr__16037868","Csativa__XP_010485862 Csativa__XP_010418822 Csativa__XP_010463965"
"2378","TRUE","TRUE","TRUE","TRUE","AC_topology","91","Alyr__16051362","Csativa__XP_010463967 Csativa__XP_010485864 Csativa__XP_010419008"
"2379","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16059881","Csativa__XP_010463968 Csativa__XP_010417695"
"2380","TRUE","TRUE","TRUE","TRUE","BC_topology","60","Alyr__16044957","Csativa__XP_010485872 Csativa__XP_010463977"
"2381","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16040203","Csativa__XP_010420513 Csativa__XP_010463984 Csativa__XP_010485884"
"2382","TRUE","TRUE","TRUE","TRUE","BC_topology","86","Alyr__16036266","Csativa__XP_010421835 Csativa__XP_010464001 Csativa__XP_010485900"
"2383","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16060490","Bstri__Bostr.2570s0186 Csativa__XP_010464003 Csativa__XP_010485898 Csativa__XP_010421939"
"2384","TRUE","TRUE","TRUE","TRUE","AB_topology","55","Alyr__16053478","Csativa__XP_010423838 Csativa__XP_010485916"
"2385","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16037011","Csativa__XP_010464036 Csativa__XP_010424476"
"2386","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16058536","Csativa__XP_010485951 Csativa__XP_010424603 Csativa__XP_010464039"
"2387","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16061177","Csativa__XP_010417739 Csativa__XP_010485955"
